surah,verse,verse_id,translation,component_probability_00,component_probability_01,component_probability_02,component_probability_03,component_probability_04,component_probability_05,component_probability_06,component_probability_07,component_probability_08,component_probability_09,component_probability_10,component_probability_11,component_probability_12,component_probability_13,component_probability_14,component_probability_15,component_probability_16,component_probability_17,component_probability_18,component_probability_19,component_probability_20,component_probability_21,component_probability_22,component_probability_23,dominant_membership,membership_entropy
53,41,53:41,Then he will be recompensed for it with the fullest recompense,3.7569184e-11,0.43240437,2.6686044e-08,1.6348805e-07,4.7222255e-08,8.8574276e-13,0.0,8.0410466e-17,1.6325498e-07,2.063795e-11,1.08116155e-10,1.6524493e-07,2.113628e-14,0.22039102,2.6848191e-08,1.904216e-06,5.701594e-07,2.778826e-10,0.058596853,1.884772e-10,0.2881225,1.3783186e-10,0.0004797551,3.932897e-09,1,1.2243177350647758
53,42,53:42,And that to your Lord is the finality,6.3163547e-10,0.0025457751,1.600956e-06,3.4434743e-07,0.0069838353,2.8562843e-09,0.0,2.2198725e-10,1.4588836e-05,1.9810753e-07,1.4253218e-06,2.2402352e-05,1.1221061e-08,1.975734e-05,5.0590695e-13,3.2684628e-05,1.7223646e-06,1.0960468e-06,0.9903424,3.1521186e-08,2.4800335e-07,8.145901e-08,1.3116404e-07,2.8580125e-05,18,0.06083398290505243
53,43,53:43,And that it is He who makes [one] laugh and weep,4.5872856e-08,0.5010126,2.218549e-05,0.0016082608,8.859182e-06,2.65949e-07,0.0,7.3550886e-14,8.427631e-07,7.2826166e-05,1.2200968e-05,6.7372656e-07,1.2676427e-09,7.0780447e-06,4.850047e-05,0.005318943,0.00094052684,2.7492757e-07,0.49093997,4.2653248e-10,3.8935987e-06,5.7220638e-11,1.2388783e-08,7.006716e-07,1,0.7421128211892485
53,44,53:44,And that it is He who causes death and gives life,3.7135208e-09,8.308193e-05,9.712427e-09,7.721822e-11,1.7264881e-07,1.306399e-12,0.0,4.5790297e-17,9.4135453e-07,8.798704e-11,5.7144905e-05,6.4393543e-12,2.0192177e-13,3.8640902e-08,3.231808e-16,2.1789938e-05,2.349372e-09,1.0723049e-12,0.003765772,1.3310797e-10,9.774115e-11,3.3339092e-11,1.3877821e-12,0.996071,23,0.026530611597372224
53,45,53:45,And that He creates the two mates - the male and female -,1.354813e-11,1.6742015e-05,2.661262e-10,7.0294976e-15,3.7024474e-08,3.3459373e-18,0.0,1.1716308e-17,7.394795e-11,1.7538923e-05,0.99996185,1.123106e-12,9.894658e-17,8.573402e-11,2.7365766e-12,1.3533679e-09,2.1642201e-08,3.160593e-17,3.8988005e-06,1.0718714e-12,2.9479137e-13,3.4669824e-18,1.1831957e-18,2.746715e-09,10,0.0004640048685281124
53,46,53:46,From a sperm-drop when it is emitted,1.1026597e-07,0.006055313,7.1304036e-13,2.1335136e-08,7.276057e-14,2.4588657e-15,0.0,2.5780575e-16,8.034835e-14,0.00014357462,0.008831897,3.2586353e-08,3.2552953e-14,1.2602464e-09,0.9849622,2.243798e-08,4.738915e-09,6.569423e-10,3.4534871e-06,4.8754836e-18,7.90382e-12,1.3800143e-15,3.0275832e-16,2.955106e-07,14,0.0889385186580761
53,47,53:47,And that [incumbent] upon Him is the next creation,2.1490101e-07,0.714864,0.00037793696,0.0073392377,0.004843396,1.1375453e-06,0.0,3.0732835e-13,8.383346e-08,6.9475696e-09,0.008787403,0.00020777922,3.4791022e-12,4.2531937e-07,3.098143e-06,1.2437148e-05,6.681878e-07,4.2351678e-10,0.26355827,9.03555e-10,3.6998493e-08,3.2358324e-07,2.3922082e-12,9.857132e-10,1,0.699853059020738
53,48,53:48,And that it is He who enriches and suffices,4.602886e-08,0.006949764,1.990106e-05,4.9620823e-08,1.3276094e-05,4.678165e-11,0.0,1.4024446e-11,9.132247e-06,4.9483377e-09,7.708383e-08,3.169022e-08,1.0490246e-12,2.7844833e-09,1.820124e-13,2.0322237e-05,9.721184e-07,3.596919e-10,0.5909365,9.6222884e-11,0.40204704,3.1357092e-10,1.882514e-12,3.527552e-09,18,0.712440777743609
53,49,53:49,And that it is He who is the Lord of Sirius,3.515929e-10,0.21742323,3.3983638e-06,5.9568367e-05,0.032338534,4.3254677e-06,0.0,4.5429938e-11,5.736087e-06,5.2021896e-05,7.89971e-07,3.0069858e-05,1.6722648e-08,0.008065743,2.8954862e-06,0.007251243,1.9408171e-07,1.427559e-05,0.7330963,0.0016490396,4.871477e-07,1.5876353e-08,8.340821e-09,7.779458e-08,18,0.7573067946877245
53,50,53:50,And that He destroyed the first [people of] 'Aad,1.2201075e-10,0.015624538,0.9774016,1.8661177e-06,7.1763956e-10,1.3246928e-09,0.0,5.4443202e-14,2.8234657e-05,7.988363e-11,7.341936e-08,1.2218414e-08,9.61274e-13,2.0648455e-08,1.6600851e-10,1.8653285e-05,3.24295e-07,9.75143e-12,0.00692827,1.9171568e-10,1.8076315e-09,1.9355407e-12,1.3508039e-10,3.3193046e-10,2,0.12230079095270982
53,51,53:51,And Thamud - and He did not spare [them] -,1.0412091e-07,0.5558836,0.03575783,0.00071943976,5.871854e-11,1.9742272e-05,0.0,2.8588635e-12,5.9465033e-06,2.149181e-08,2.127743e-08,2.3526365e-09,8.2973906e-13,2.1948015e-06,6.350045e-06,6.811015e-07,1.6728026e-06,4.866462e-07,0.40760016,9.531854e-14,2.0283424e-06,7.97097e-14,1.3052218e-07,2.9179606e-07,1,0.8170011353289843
53,52,53:52,"And the people of Noah before. Indeed, it was they who were [even] more unjust and oppressing.",8.2536886e-08,0.0030282845,0.9170567,0.0002674582,5.9366677e-13,0.000110418085,0.0,3.9141205e-13,9.594565e-06,1.8771762e-07,9.773975e-09,1.7869671e-09,6.8483615e-11,0.0029593986,1.098125e-09,3.4710908e-07,7.0441826e-07,6.166016e-09,0.076562434,3.8544123e-11,9.816358e-07,5.9903814e-12,3.0998656e-08,1.4473447e-10,2,0.31428908046191273
53,53,53:53,And the overturned towns He hurled down,1.6180456e-10,0.0036845768,0.002458862,2.1122895e-07,7.23257e-10,9.6973124e-11,0.0,1.2421031e-12,3.7405958e-14,9.0262096e-11,1.4306839e-11,3.2511927e-11,6.593469e-19,4.184472e-09,0.9936573,2.8648864e-07,3.485269e-10,2.2222646e-15,0.00020058609,1.0895533e-11,1.0891863e-06,3.3582565e-15,2.4910757e-10,3.8958323e-11,14,0.04347290742362214
53,54,53:54,And covered them by that which He covered.,1.8553267e-08,0.013307499,0.8591255,1.0747396e-08,5.767199e-06,1.2903095e-09,0.0,2.4955055e-12,4.3102394e-10,1.7479787e-08,3.8764583e-10,2.6393521e-11,2.317837e-13,1.5647224e-07,0.12602995,5.9870376e-07,3.3494134e-09,3.1466068e-14,0.0015300071,2.5324816e-14,7.957053e-07,6.060776e-15,2.9795627e-10,7.4400752e-09,2,0.45897948063771976
53,55,53:55,Then which of the favors of your Lord do you doubt?,2.1952514e-08,0.011079287,1.5999651e-08,2.416766e-09,5.026306e-07,6.123349e-11,0.0,1.8487888e-11,0.0066963336,1.8572307e-09,8.5289453e-10,1.2275183e-07,8.0299484e-10,5.1023386e-09,6.062026e-22,0.45487043,8.1235507e-10,1.6551246e-14,0.5272807,9.970794e-14,6.976319e-05,2.6753118e-15,1.0782841e-07,4.5476103e-09,18,0.7798814702141201
53,56,53:56,This [Prophet] is a warner like the former warners.,2.0693897e-06,0.781193,0.0028092226,0.00019643197,1.3092096e-09,1.18247065e-08,0.0,2.9982972e-09,6.963155e-06,8.89853e-08,9.826722e-10,2.3153014e-05,1.7013951e-07,4.914589e-09,1.1199215e-07,8.543458e-05,1.3033906e-07,4.094017e-08,0.21568187,8.531919e-07,2.2682294e-09,6.559428e-11,9.760022e-13,1.1613616e-08,1,0.5431065313030062
53,57,53:57,The Approaching Day has approached.,7.527621e-12,6.050149e-08,1.9302195e-17,6.953282e-13,6.2207344e-16,6.6755414e-20,0.0,1.25163946e-20,2.2564634e-19,2.6439768e-19,1.3498667e-17,1.0,5.3376873e-24,2.1410803e-15,1.0523545e-06,1.2193194e-13,5.40967e-12,3.049022e-18,2.2046915e-09,6.371739e-13,3.594043e-15,1.6546792e-18,3.3431526e-20,7.321369e-18,11,1.553545978190777e-05
53,58,53:58,"Of it, [from those] besides Allah, there is no remover.",1.0423445e-09,0.10445938,2.9483401e-06,0.011836567,6.534972e-05,4.603664e-06,0.0,8.978368e-12,0.80724,5.1544324e-10,0.0001092158,6.7084684e-06,3.7196653e-06,4.335942e-06,2.8464087e-16,1.1161694e-05,4.761701e-06,5.989597e-07,0.07359399,2.150163e-10,9.666161e-07,1.1833552e-08,1.9827235e-07,0.0026541443,8,0.6712158616164017
53,59,53:59,Then at this statement do you wonder?,2.0299282e-07,0.6166558,6.3456795e-08,1.0534068e-06,0.00010822294,1.4641836e-08,0.0,8.16366e-09,0.006015897,4.6380014e-06,0.0037786942,7.712366e-05,1.981151e-07,1.2128575e-05,1.787497e-11,0.107874826,0.000237583,1.1090442e-11,0.2647998,1.6164045e-10,0.00042511077,3.2855114e-14,5.1209964e-10,1.015842e-05,1,0.9493686082165892
53,60,53:60,And you laugh and do not weep,1.2098857e-06,0.017488776,3.3414176e-13,2.3013311e-09,1.0172582e-11,7.8889556e-08,0.0,1.2478661e-16,4.4142237e-09,4.458922e-08,2.6060619e-07,4.564314e-08,2.6933633e-16,5.2721814e-09,0.98003,1.352741e-05,1.5167609e-06,1.9393666e-07,0.002464609,3.4036474e-19,6.197331e-09,2.1777624e-14,5.1603344e-10,2.8599726e-07,14,0.10553692400260181
53,61,53:61,While you are proudly sporting?,3.3840897e-09,0.058337245,3.7827507e-16,2.8763633e-14,4.2656696e-16,9.194001e-16,0.0,2.5273835e-16,6.019821e-11,4.498746e-09,1.1860565e-10,1.3016702e-09,8.91088e-19,7.997354e-12,0.94158006,5.8717757e-07,1.0726707e-09,1.2995e-12,8.0262645e-05,2.1665149e-17,4.8699116e-09,2.0755251e-13,1.3297429e-13,1.1762868e-12,14,0.2232110091013353
53,62,53:62,So prostrate to Allah and worship [Him].,2.8216878e-06,4.746265e-07,2.46889e-11,7.751047e-09,2.2796296e-07,2.9588931e-09,0.0,1.5055911e-11,0.99868864,2.6732826e-07,1.4949606e-07,5.1126705e-07,7.017034e-09,9.2269636e-07,2.1989554e-31,8.094172e-08,2.2804546e-08,3.8812525e-10,0.0006311893,2.938585e-12,5.721508e-07,0.0006726618,6.0520216e-07,8.711213e-09,8,0.01096654139186318
54,1,54:1,"The Hour has come near, and the moon has split [in two].",7.2958617e-10,0.001662214,1.1451896e-08,1.4056216e-10,1.1766868e-11,4.2455664e-11,0.0,1.2924773e-16,2.1061108e-14,1.7609987e-05,1.4324436e-09,0.0094543025,2.5388185e-13,6.6532095e-08,0.98026925,1.6860125e-06,0.008571736,4.3220524e-14,2.4361718e-05,9.0542115e-11,1.5116748e-10,6.696402e-13,9.499837e-14,1.1246627e-11,14,0.11551218621071611
54,2,54:2,"And if they see a miracle, they turn away and say, ""Passing magic.""",3.101644e-13,0.6491703,7.1094747e-10,1.946851e-09,2.5705013e-12,1.6283346e-05,0.0,2.0270729e-22,1.7700967e-06,3.5916967e-09,1.5339479e-08,2.394185e-08,2.2548087e-14,1.7209969e-08,4.6955015e-06,0.23511748,6.5739997e-13,3.6502547e-13,0.11568424,4.9372015e-06,6.1547155e-08,8.630968e-09,7.538574e-11,4.877501e-07,1,0.8707017645722888
54,3,54:3,And they denied and followed their inclinations. But for every matter is a [time of] settlement.,2.3743131e-07,0.9965727,7.811464e-06,1.451778e-12,1.5135709e-13,8.1544116e-10,0.0,1.3215073e-10,3.609797e-11,1.9116754e-07,2.216826e-10,4.037905e-06,1.1835862e-14,5.9513865e-12,0.0012800083,0.0008022871,0.0005887058,6.39803e-10,0.0007436887,8.27382e-11,1.4559247e-07,2.9371698e-14,2.2287066e-09,2.3824555e-11,1,0.027553146364538726
54,4,54:4,And there has already come to them of information that in which there is deterrence -,6.7516e-13,0.99777466,2.0607176e-05,4.2168546e-10,1.7486627e-11,1.4258518e-10,0.0,1.1203405e-14,2.6552239e-06,7.392056e-12,1.4596921e-11,2.6652094e-06,1.8944743e-10,9.852266e-06,4.341314e-09,6.4840383e-06,4.5422405e-07,1.4297549e-13,0.002182307,4.8038357e-10,6.93242e-11,1.2865237e-11,1.1804272e-11,7.1878406e-12,1,0.01608309957741063
54,5,54:5,Extensive wisdom - but warning does not avail [them].,8.013048e-05,0.91918606,1.7533286e-07,1.5327629e-05,1.9059874e-08,1.7925092e-11,0.0,4.0824895e-09,6.8906935e-08,2.212621e-08,3.9155923e-09,9.752045e-08,3.159242e-10,9.386037e-08,1.0131827e-06,2.796582e-05,5.874094e-11,6.096717e-08,0.08068794,1.9550628e-06,1.0027472e-06,1.3491411e-09,2.0253143e-11,1.9965672e-07,1,0.28184616040710736
54,6,54:6,"So leave them, [O Muhammad]. The Day the Caller calls to something forbidding,",1.1509323e-06,5.8065398e-05,1.9144894e-10,1.4408403e-08,1.6123023e-11,1.8932618e-09,0.0,4.327404e-11,0.9966221,2.1959917e-05,1.2261043e-08,1.2185665e-05,1.5626593e-06,4.468343e-06,2.721814e-27,3.1148744e-07,1.2346666e-06,1.3337945e-09,0.0032401744,2.8981242e-08,8.322899e-08,3.4412064e-05,2.6110445e-09,1.3206987e-06,8,0.023372234885457397
54,7,54:7,"Their eyes humbled, they will emerge from the graves as if they were locusts spreading,",0.0004367387,0.067905635,4.5044367e-06,6.6628677e-06,1.0148827e-10,1.4525913e-06,0.0,1.5558708e-08,6.7555085e-08,7.93471e-08,9.253744e-09,7.407467e-05,6.218584e-13,7.4358018e-06,8.47784e-06,0.00088485854,1.5793837e-08,1.081864e-08,0.8984551,1.471511e-11,6.5429695e-08,5.5486566e-12,5.7511253e-11,0.032211725,18,0.4001571334178276
54,8,54:8,"Racing ahead toward the Caller. The disbelievers will say, ""This is a difficult Day.""",4.6875254e-11,0.3362562,2.395715e-12,1.1364003e-06,2.1980963e-12,7.624644e-11,0.0,1.2781452e-17,1.7184195e-07,2.4452142e-11,6.571713e-07,0.026239943,3.4729198e-14,3.871619e-06,3.4524222e-05,0.000826467,7.4388333e-07,1.1972013e-12,0.63663846,5.3129877e-08,1.15663853e-10,8.835587e-07,3.3411486e-14,3.596456e-08,18,0.7558029778991394
54,9,54:9,"The people of Noah denied before them, and they denied Our servant and said, ""A madman,"" and he was repelled.",1.8566171e-06,0.0011965449,0.0006323172,6.238569e-05,4.814183e-10,0.0010053341,0.0,1.6261835e-09,0.08726644,2.4674182e-06,3.3394947e-05,2.6091854e-07,9.540645e-09,0.0003152606,9.0682176e-17,0.026845613,2.978647e-07,1.0210157e-07,0.88242626,0.00019564376,1.3204071e-05,3.2771705e-09,8.0279705e-07,4.7280246e-10,18,0.445351088600624
54,10,54:10,"So he invoked his Lord, ""Indeed, I am overpowered, so help.""",1.6806023e-10,0.022222027,3.707555e-05,2.5173867e-08,1.16086545e-08,1.155085e-05,0.0,1.7735155e-15,0.00025625032,7.2125916e-11,4.5395726e-07,3.1977608e-11,5.4107563e-15,3.2759275e-05,1.9688984e-09,8.388657e-08,2.2270841e-08,4.355185e-07,0.97467625,1.17839375e-11,2.8676006e-05,0.0027331358,1.6683582e-09,1.5137176e-10,18,0.12900644786829993
54,11,54:11,Then We opened the gates of the heaven with rain pouring down,1.407286e-08,0.0030826922,0.017997185,1.1707292e-08,3.4479926e-09,1.9390178e-08,0.0,1.9159891e-08,6.325897e-12,4.4910342e-07,1.2931392e-07,6.367413e-06,3.322313e-14,1.6985157e-07,0.9170287,1.7491217e-05,5.456295e-07,4.2889915e-06,0.06185851,1.3522209e-11,5.738289e-09,2.0030323e-11,1.0340763e-07,9.567907e-09,14,0.34204766879409765
54,12,54:12,"And caused the earth to burst with springs, and the waters met for a matter already predestined.",1.5914174e-10,0.0016801661,1.2990338e-05,1.2609183e-11,6.007052e-08,3.5562577e-12,0.0,8.336415e-13,2.6320387e-14,1.1714619e-08,0.0006334519,1.33114195e-08,2.8241042e-18,7.575184e-11,0.9976377,4.331908e-06,4.4630745e-08,1.304289e-10,2.8508692e-05,6.301343e-08,5.5599293e-12,2.785589e-16,1.1479341e-12,8.0913237e-10,14,0.01826010307609655
54,13,54:13,"And We carried him on a [construction of] planks and nails,",9.427623e-09,9.199489e-05,2.0053169e-05,8.601687e-15,1.4398053e-11,5.7386964e-12,0.0,1.3022095e-12,3.2328793e-17,3.7728026e-11,6.4204874e-06,2.5760377e-12,6.1788534e-15,1.15749486e-10,0.9998779,2.2203926e-07,1.3287865e-10,2.7575532e-14,4.5020812e-07,6.958294e-14,7.5455114e-10,4.0529946e-15,7.073089e-18,2.712722e-13,14,0.0012809023089750918
54,14,54:14,Sailing under Our observation as reward for he who had been denied.,1.0720734e-09,0.023579909,0.96530724,3.534032e-08,4.5865505e-08,5.3727627e-09,0.0,3.4810438e-10,6.456846e-11,6.4866695e-11,6.5325154e-09,7.937919e-08,1.0918323e-13,2.2266256e-08,5.211485e-05,4.4414705e-08,5.1277436e-09,9.3350785e-09,0.011018175,2.2883796e-05,1.762652e-05,1.1121152e-12,7.617948e-13,1.0928287e-12,2,0.17307430474229263
54,15,54:15,"And We left it as a sign, so is there any who will remember?",1.3135622e-16,0.99977875,0.00020608996,1.3708549e-13,1.7079208e-18,1.273316e-12,0.0,3.6699464e-18,3.4445036e-12,3.9790876e-10,2.0921367e-15,2.0763053e-09,7.793625e-16,1.0234805e-14,3.4809563e-07,5.771829e-11,3.636662e-13,1.9146076e-16,1.2643129e-05,3.121248e-08,1.845491e-11,1.5560173e-18,2.8200283e-15,1.03530804e-14,1,0.0021187167227947287
54,16,54:16,And how [severe] were My punishment and warning.,6.849789e-14,0.002341613,1.812552e-12,3.3492534e-13,8.675797e-16,1.4775892e-14,0.0,4.1234085e-21,1.07015084e-13,3.581092e-10,1.9942539e-14,5.038923e-13,5.3899205e-18,0.9976605,4.6429375e-07,4.582484e-12,6.309234e-15,5.62426e-14,9.209452e-07,1.4196014e-15,5.8056913e-15,2.1353707e-15,2.5209568e-12,2.2064349e-15,13,0.016539273138184464
54,17,54:17,"And We have certainly made the Qur'an easy for remembrance, so is there any who will remember?",1.5201543e-15,6.213814e-07,1.1912632e-08,5.1379485e-15,2.8322662e-14,2.8997063e-15,0.0,4.4807e-14,2.5744062e-05,5.018436e-13,7.734921e-16,3.4431895e-12,0.99997705,2.5050022e-14,7.888456e-35,7.446719e-09,4.6852838e-14,1.340808e-18,4.777926e-08,2.9160513e-19,3.11109e-12,1.4099334e-18,7.1533984e-13,1.604303e-10,12,0.0003050396134731997
54,18,54:18,'Aad denied; and how [severe] were My punishment and warning.,8.116594e-14,0.5297443,2.3338962e-13,6.3121986e-14,7.0040387e-16,1.4581308e-15,0.0,2.656849e-18,1.0371962e-09,4.948807e-10,2.3484892e-13,3.634419e-11,2.1800117e-17,0.47020558,1.6811315e-06,2.303818e-08,5.5963397e-11,7.3965367e-13,5.0535735e-05,1.0753608e-12,5.580796e-12,9.758193e-14,3.256999e-13,9.101318e-16,1,0.6919117165887159
54,19,54:19,"Indeed, We sent upon them a screaming wind on a day of continuous misfortune,",3.0586467e-09,0.16316584,0.007877037,2.0481539e-06,5.520167e-08,5.718865e-08,0.0,1.5901535e-12,9.130179e-09,5.90925e-09,2.2791231e-09,1.6764256e-05,1.9668846e-11,0.021673335,0.0026417202,5.0523568e-06,1.7041046e-06,0.0008361836,0.8037801,1.0888789e-06,5.86152e-09,1.0374203e-12,3.054496e-09,1.01221496e-10,18,0.614507694680487
54,20,54:20,Extracting the people as if they were trunks of palm trees uprooted.,0.014929869,0.0025767079,2.2979549e-08,2.3671248e-06,1.7560734e-14,9.185024e-09,0.0,2.3937855e-06,2.1197303e-16,2.2641046e-10,2.4395172e-07,2.5424596e-08,2.7678152e-16,4.471293e-06,0.98247045,5.1643173e-08,4.4534679e-07,1.8361175e-10,9.05275e-06,2.6881287e-16,4.2224926e-08,1.6925619e-11,6.7409324e-17,3.3725203e-07,14,0.09574610580205634
54,21,54:21,And how [severe] were My punishment and warning.,6.849789e-14,0.002341613,1.812552e-12,3.3492534e-13,8.675797e-16,1.4775892e-14,0.0,4.1234085e-21,1.07015084e-13,3.581092e-10,1.9942539e-14,5.038923e-13,5.3899205e-18,0.9976605,4.6429375e-07,4.582484e-12,6.309234e-15,5.62426e-14,9.209452e-07,1.4196014e-15,5.8056913e-15,2.1353707e-15,2.5209568e-12,2.2064349e-15,13,0.016539273138184464
54,22,54:22,"And We have certainly made the Qur'an easy for remembrance, so is there any who will remember?",1.5201543e-15,6.213814e-07,1.1912632e-08,5.1379485e-15,2.8322662e-14,2.8997063e-15,0.0,4.4807e-14,2.5744062e-05,5.018436e-13,7.734921e-16,3.4431895e-12,0.99997705,2.5050022e-14,7.888456e-35,7.446719e-09,4.6852838e-14,1.340808e-18,4.777926e-08,2.9160513e-19,3.11109e-12,1.4099334e-18,7.1533984e-13,1.604303e-10,12,0.0003050396134731997
54,23,54:23,Thamud denied the warning,2.2178578e-10,0.9965879,5.3087684e-10,5.0179596e-12,2.7670791e-14,1.911769e-08,0.0,5.6900856e-12,4.427792e-05,9.6283614e-08,1.5304695e-09,2.9883174e-09,4.2903303e-15,8.92171e-08,3.637458e-10,5.568818e-06,8.055511e-09,4.2702317e-07,0.0033606351,8.811275e-09,1.0067741e-09,3.113067e-08,6.0910326e-12,2.6170435e-12,1,0.02306907206281677
54,24,54:24,"And said, ""Is it one human being among us that we should follow? Indeed, we would then be in error and madness.",2.0941894e-07,0.17832835,4.388209e-05,2.0257685e-05,8.3723715e-11,1.2566321e-08,0.0,1.3806477e-13,0.014142974,5.299166e-07,0.0003403401,1.5563746e-09,3.611095e-09,1.17496676e-07,1.959475e-14,4.402192e-05,5.2072896e-06,1.135868e-12,0.8070737,1.1795745e-07,1.5530839e-08,5.593218e-13,8.483019e-13,4.819952e-10,18,0.544575049350921
54,25,54:25,"Has the message been sent down upon him from among us? Rather, he is an insolent liar.""",1.0783078e-09,0.036093038,8.204601e-06,3.1105238e-10,7.9806e-10,2.0813717e-10,0.0,5.841349e-14,0.00086387957,4.9396243e-09,4.312579e-08,2.262526e-09,4.822948e-11,4.4174144e-06,1.1707335e-16,0.10519197,7.154099e-08,1.3485488e-10,0.8578418,1.958151e-08,4.3391286e-09,1.146976e-11,3.0383323e-08,8.924493e-10,18,0.49456278902763473
54,26,54:26,They will know tomorrow who is the insolent liar.,8.282564e-12,0.019843102,8.952619e-11,2.8192074e-10,1.9226311e-14,1.1587811e-09,0.0,5.839135e-17,8.415195e-08,9.832796e-10,2.7072044e-11,0.00016367738,2.0549295e-15,5.7448785e-10,8.8597256e-13,0.9792079,3.5090192e-08,4.498913e-11,0.00078218477,3.8715105e-16,2.314507e-12,4.8958084e-14,5.3615146e-12,3.717535e-15,15,0.10538161978689731
54,27,54:27,"Indeed, We are sending the she-camel as trial for them, so watch them and be patient.",1.8055934e-07,0.95841646,0.0002126157,7.317051e-08,2.1599718e-09,0.0004150129,0.0,2.9232705e-10,0.00723141,8.225456e-10,2.3329319e-08,4.5561783e-06,1.6508237e-07,5.4288247e-08,2.998278e-14,3.0594463e-05,3.6816473e-07,1.7253146e-09,0.033644464,4.1064577e-05,2.7012328e-10,4.798044e-12,1.0234592e-10,5.4663786e-07,1,0.19631137540364185
54,28,54:28,"And inform them that the water is shared between them, each [day of] drink attended [by turn].",0.016108464,0.34087723,2.4868602e-10,6.9356304e-08,2.4707179e-11,1.333762e-12,0.0,9.2859537e-10,1.9037953e-13,6.0206858e-06,6.498465e-09,0.0022063137,2.6645071e-14,8.873252e-06,0.6219999,5.182909e-08,0.016464192,1.8436214e-09,0.002089916,2.2080684e-15,0.00015477167,8.179948e-05,2.0179877e-11,4.8823688e-11,14,0.8250084353415741
54,29,54:29,"But they called their companion, and he dared and hamstrung [her].",1.7724695e-05,0.81280816,4.03141e-06,3.362398e-07,1.5307314e-10,1.3903934e-06,0.0,4.587836e-12,1.4065012e-10,0.0054975483,6.854992e-06,1.4526055e-09,9.278973e-11,0.005583142,0.10749526,0.00017193204,0.000120123186,2.517263e-07,0.06829322,2.1943954e-10,9.090044e-08,3.708663e-10,3.108331e-09,4.8755357e-12,1,0.6520065878490127
